filepath,label,source_type,speaker_id,template_id,duration,pii_type,value,text,is_outlier,prob
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00001_spk02.wav,0,negative_hard,spk02,invoice,4.88,,,송장번호는 일팔일오 구구칠공입니다. 감사합니다.,False,0.37356144189834595
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00002_spk03.wav,0,negative_hard,spk03,invoice,5.68,,,잠시 안내드립니다. 송장번호는 공일오삼 삼육팔팔입니다.,False,0.5578176975250244
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00011_spk12.wav,0,negative_hard,spk12,invoice,4.72,,,송장번호는 이삼삼이 공육일육입니다. 참고 부탁드립니다.,False,0.6317946314811707
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00014_spk01.wav,0,negative_hard,spk01,invoice,5.52,,,송장번호는 이구구구 일일구일입니다. 양해 부탁드립니다.,False,0.04814772307872772
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00035_spk08.wav,0,negative_hard,spk08,invoice,5.92,,,확인을 위해 알려드립니다. 송장번호는 구육육육 육칠육공입니다.,False,0.6388136148452759
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00056_spk01.wav,0,negative_hard,spk01,invoice,5.6,,,잠시 안내드립니다. 송장번호는 칠칠일육 칠공일사입니다.,False,0.36826789379119873
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00070_spk01.wav,0,negative_hard,spk01,invoice,3.76,,,송장번호는 칠공팔공 팔육구칠입니다.,False,0.07460346072912216
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00071_spk02.wav,0,negative_hard,spk02,invoice,5.84,,,잠시 안내드립니다. 송장번호는 구이이일 육구구오입니다.,False,0.5188623666763306
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00075_spk06.wav,0,negative_hard,spk06,invoice,3.92,,,송장번호는 팔팔오일 오팔칠구입니다. 감사합니다.,False,0.14681701362133026
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00084_spk01.wav,0,negative_hard,spk01,invoice,5.68,,,송장번호는 팔일육공 육사팔사입니다. 양해 부탁드립니다.,False,0.11913391947746277
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00095_spk12.wav,0,negative_hard,spk12,invoice,4.56,,,송장번호는 팔팔공일 삼삼육일입니다. 감사합니다.,False,0.31854358315467834
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00100_spk03.wav,0,negative_hard,spk03,invoice,5.12,,,송장번호는 사오공팔 팔이일공입니다. 확인 부탁드립니다.,False,0.48510703444480896
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00106_spk09.wav,0,negative_hard,spk09,invoice,5.52,,,고객님께 안내드립니다. 송장번호는 공오삼삼 육사오이입니다.,False,0.17104598879814148
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00108_spk11.wav,0,negative_hard,spk11,invoice,4.64,,,송장번호는 구일사이 팔삼사일입니다. 확인 부탁드립니다.,False,0.2947222888469696
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00112_spk01.wav,0,negative_hard,spk01,invoice,5.28,,,송장번호는 칠팔팔일 육오팔공입니다. 참고 부탁드립니다.,False,0.8114113807678223
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00121_spk10.wav,0,negative_hard,spk10,invoice,4.8,,,송장번호는 삼일팔사 삼이이이입니다. 확인 부탁드립니다.,False,0.15372274816036224
