filepath,label,source_type,speaker_id,template_id,duration,pii_type,value,text,is_outlier,prob
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00007_spk08.wav,0,negative_hard,spk08,count,4.32,,,하나 둘 셋 넷 다섯 여섯 일곱. 확인 부탁드립니다.,False,0.41983383893966675
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00012_spk13.wav,0,negative_hard,spk13,count,3.68,,,하나 둘 셋 넷 다섯 여섯 일곱. 확인 부탁드립니다.,False,0.01494798343628645
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00021_spk08.wav,0,negative_hard,spk08,count,4.16,,,하나 둘 셋 넷 다섯 여섯 일곱. 감사합니다.,False,0.7691304087638855
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00022_spk09.wav,0,negative_hard,spk09,count,5.44,,,확인을 위해 알려드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,False,0.5535942912101746
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00034_spk07.wav,0,negative_hard,spk07,count,5.12,,,안내 말씀드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,False,0.6276373267173767
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00042_spk01.wav,0,negative_hard,spk01,count,3.04,,,하나 둘 셋 넷 다섯 여섯 일곱.,False,0.5054928064346313
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00047_spk06.wav,0,negative_hard,spk06,count,2.72,,,안내 말씀드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,False,0.018878905102610588
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00052_spk11.wav,0,negative_hard,spk11,count,4.64,,,하나 둘 셋 넷 다섯 여섯 일곱. 양해 부탁드립니다.,False,0.09871944040060043
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00068_spk13.wav,0,negative_hard,spk13,count,4.4,,,하나 둘 셋 넷 다섯 여섯 일곱. 감사합니다.,False,0.1793145090341568
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00069_spk14.wav,0,negative_hard,spk14,count,3.12,,,하나 둘 셋 넷 다섯 여섯 일곱.,False,0.0768216922879219
/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_qwen/negative_hard/output/negative_hard_00079_spk10.wav,0,negative_hard,spk10,count,2.48,,,하나 둘 셋 넷 다섯 여섯 일곱.,False,0.050603900104761124
