filename,filepath,text,value,pii_type,gender,speaker_id,template_id,source_type,label,duration,n_digits,n_groups,max_run,frame,axis
probe_00003_spk04.wav,output/probe_00003_spk04.wav,번호는 공일삼삼입니다.,0133,,male,spk04,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00007_spk08.wav,output/probe_00007_spk08.wav,번호는 이육오사입니다.,2654,,male,spk08,probe_cont_4,probe,-1,1.76,4,1,4,sentence,continuous
probe_00011_spk12.wav,output/probe_00011_spk12.wav,번호는 칠팔일육입니다.,7816,,male,spk12,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00015_spk02.wav,output/probe_00015_spk02.wav,번호는 삼일육사입니다.,3164,,male,spk02,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00019_spk06.wav,output/probe_00019_spk06.wav,번호는 이칠육사입니다.,2764,,male,spk06,probe_cont_4,probe,-1,2.88,4,1,4,sentence,continuous
probe_00023_spk10.wav,output/probe_00023_spk10.wav,번호는 오삼칠육입니다.,5376,,male,spk10,probe_cont_4,probe,-1,2.24,4,1,4,sentence,continuous
probe_00027_spk14.wav,output/probe_00027_spk14.wav,번호는 오삼이팔입니다.,5328,,female,spk14,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00031_spk04.wav,output/probe_00031_spk04.wav,번호는 칠팔사팔입니다.,7848,,male,spk04,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00035_spk08.wav,output/probe_00035_spk08.wav,번호는 팔이팔일입니다.,8281,,male,spk08,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00039_spk12.wav,output/probe_00039_spk12.wav,번호는 칠공일오입니다.,7015,,male,spk12,probe_cont_4,probe,-1,1.6,4,1,4,sentence,continuous
probe_00043_spk02.wav,output/probe_00043_spk02.wav,번호는 칠팔이사입니다.,7824,,male,spk02,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00047_spk06.wav,output/probe_00047_spk06.wav,번호는 일삼삼일입니다.,1331,,male,spk06,probe_cont_4,probe,-1,2.32,4,1,4,sentence,continuous
probe_00051_spk10.wav,output/probe_00051_spk10.wav,번호는 공오일팔입니다.,0518,,male,spk10,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00055_spk14.wav,output/probe_00055_spk14.wav,번호는 삼일일육입니다.,3116,,female,spk14,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00059_spk04.wav,output/probe_00059_spk04.wav,번호는 삼팔칠이입니다.,3872,,male,spk04,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00063_spk08.wav,output/probe_00063_spk08.wav,번호는 일삼이육입니다.,1326,,male,spk08,probe_cont_4,probe,-1,2.56,4,1,4,sentence,continuous
probe_00067_spk12.wav,output/probe_00067_spk12.wav,번호는 육팔칠이입니다.,6872,,male,spk12,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00071_spk02.wav,output/probe_00071_spk02.wav,번호는 팔팔이공입니다.,8820,,male,spk02,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00075_spk06.wav,output/probe_00075_spk06.wav,번호는 구공구일입니다.,9091,,male,spk06,probe_cont_4,probe,-1,2.48,4,1,4,sentence,continuous
probe_00079_spk10.wav,output/probe_00079_spk10.wav,번호는 사칠오일입니다.,4751,,male,spk10,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00083_spk14.wav,output/probe_00083_spk14.wav,번호는 일삼오사입니다.,1354,,female,spk14,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00087_spk04.wav,output/probe_00087_spk04.wav,번호는 일일팔이입니다.,1182,,male,spk04,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00091_spk08.wav,output/probe_00091_spk08.wav,번호는 육사공공입니다.,6400,,male,spk08,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00095_spk12.wav,output/probe_00095_spk12.wav,번호는 팔공오구입니다.,8059,,male,spk12,probe_cont_4,probe,-1,1.52,4,1,4,sentence,continuous
probe_00099_spk02.wav,output/probe_00099_spk02.wav,번호는 오팔육구입니다.,5869,,male,spk02,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00103_spk06.wav,output/probe_00103_spk06.wav,번호는 칠오사삼삼공입니다.,754330,,male,spk06,probe_cont_6,probe,-1,2.88,6,1,6,sentence,continuous
probe_00107_spk10.wav,output/probe_00107_spk10.wav,번호는 일구육오오육입니다.,196556,,male,spk10,probe_cont_6,probe,-1,2.16,6,1,6,sentence,continuous
probe_00111_spk14.wav,output/probe_00111_spk14.wav,번호는 오일사팔사육입니다.,514846,,female,spk14,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00115_spk04.wav,output/probe_00115_spk04.wav,번호는 육구구오칠칠입니다.,699577,,male,spk04,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00119_spk08.wav,output/probe_00119_spk08.wav,번호는 삼칠구일칠육입니다.,379176,,male,spk08,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00123_spk12.wav,output/probe_00123_spk12.wav,번호는 칠이칠팔팔구입니다.,727889,,male,spk12,probe_cont_6,probe,-1,2.16,6,1,6,sentence,continuous
probe_00127_spk02.wav,output/probe_00127_spk02.wav,번호는 일사삼사오오입니다.,143455,,male,spk02,probe_cont_6,probe,-1,3.36,6,1,6,sentence,continuous
probe_00131_spk06.wav,output/probe_00131_spk06.wav,번호는 육구공구육칠입니다.,690967,,male,spk06,probe_cont_6,probe,-1,3.68,6,1,6,sentence,continuous
probe_00135_spk10.wav,output/probe_00135_spk10.wav,번호는 이칠이구팔공입니다.,272980,,male,spk10,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00139_spk14.wav,output/probe_00139_spk14.wav,번호는 사육사일칠공입니다.,464170,,female,spk14,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00143_spk04.wav,output/probe_00143_spk04.wav,번호는 칠사오이구구입니다.,745299,,male,spk04,probe_cont_6,probe,-1,2.24,6,1,6,sentence,continuous
probe_00147_spk08.wav,output/probe_00147_spk08.wav,번호는 구공오팔육오입니다.,905865,,male,spk08,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00151_spk12.wav,output/probe_00151_spk12.wav,번호는 칠육구사오삼입니다.,769453,,male,spk12,probe_cont_6,probe,-1,1.68,6,1,6,sentence,continuous
probe_00155_spk02.wav,output/probe_00155_spk02.wav,번호는 사구사팔공팔입니다.,494808,,male,spk02,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00159_spk06.wav,output/probe_00159_spk06.wav,번호는 오칠팔팔오육입니다.,578856,,male,spk06,probe_cont_6,probe,-1,2.0,6,1,6,sentence,continuous
probe_00163_spk10.wav,output/probe_00163_spk10.wav,번호는 구팔구사일삼입니다.,989413,,male,spk10,probe_cont_6,probe,-1,2.8,6,1,6,sentence,continuous
probe_00167_spk14.wav,output/probe_00167_spk14.wav,번호는 사칠칠칠오이입니다.,477752,,female,spk14,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00171_spk04.wav,output/probe_00171_spk04.wav,번호는 육구구구삼팔입니다.,699938,,male,spk04,probe_cont_6,probe,-1,2.32,6,1,6,sentence,continuous
probe_00175_spk08.wav,output/probe_00175_spk08.wav,번호는 이팔일이공육입니다.,281206,,male,spk08,probe_cont_6,probe,-1,2.16,6,1,6,sentence,continuous
probe_00179_spk12.wav,output/probe_00179_spk12.wav,번호는 이사이일공이입니다.,242102,,male,spk12,probe_cont_6,probe,-1,1.92,6,1,6,sentence,continuous
probe_00183_spk02.wav,output/probe_00183_spk02.wav,번호는 오구사공일삼입니다.,594013,,male,spk02,probe_cont_6,probe,-1,2.72,6,1,6,sentence,continuous
probe_00187_spk06.wav,output/probe_00187_spk06.wav,번호는 육오오일이오입니다.,655125,,male,spk06,probe_cont_6,probe,-1,3.12,6,1,6,sentence,continuous
probe_00191_spk10.wav,output/probe_00191_spk10.wav,번호는 공삼팔오구칠입니다.,038597,,male,spk10,probe_cont_6,probe,-1,3.04,6,1,6,sentence,continuous
probe_00195_spk14.wav,output/probe_00195_spk14.wav,번호는 육일삼일칠일입니다.,613171,,female,spk14,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00199_spk04.wav,output/probe_00199_spk04.wav,번호는 사육오팔사공입니다.,465840,,male,spk04,probe_cont_6,probe,-1,2.16,6,1,6,sentence,continuous
probe_00203_spk08.wav,output/probe_00203_spk08.wav,번호는 칠육육이칠공이팔입니다.,76627028,,male,spk08,probe_cont_8,probe,-1,3.04,8,1,8,sentence,continuous
