filename,filepath,text,value,pii_type,gender,speaker_id,template_id,source_type,label,duration,n_digits,n_groups,max_run,frame,axis
probe_00002_spk03.wav,output/probe_00002_spk03.wav,번호는 일구육공입니다.,1960,,female,spk03,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00006_spk07.wav,output/probe_00006_spk07.wav,번호는 칠구사공입니다.,7940,,female,spk07,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00010_spk11.wav,output/probe_00010_spk11.wav,번호는 오구사공입니다.,5940,,female,spk11,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00014_spk01.wav,output/probe_00014_spk01.wav,번호는 공삼사일입니다.,0341,,female,spk01,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00018_spk05.wav,output/probe_00018_spk05.wav,번호는 구이팔삼입니다.,9283,,female,spk05,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00022_spk09.wav,output/probe_00022_spk09.wav,번호는 사일삼구입니다.,4139,,female,spk09,probe_cont_4,probe,-1,1.6,4,1,4,sentence,continuous
probe_00026_spk13.wav,output/probe_00026_spk13.wav,번호는 구육구육입니다.,9696,,male,spk13,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00030_spk03.wav,output/probe_00030_spk03.wav,번호는 일육육구입니다.,1669,,female,spk03,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00034_spk07.wav,output/probe_00034_spk07.wav,번호는 이칠공사입니다.,2704,,female,spk07,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00038_spk11.wav,output/probe_00038_spk11.wav,번호는 팔공구오입니다.,8095,,female,spk11,probe_cont_4,probe,-1,3.76,4,1,4,sentence,continuous
probe_00042_spk01.wav,output/probe_00042_spk01.wav,번호는 일팔이이입니다.,1822,,female,spk01,probe_cont_4,probe,-1,2.24,4,1,4,sentence,continuous
probe_00046_spk05.wav,output/probe_00046_spk05.wav,번호는 오칠팔칠입니다.,5787,,female,spk05,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00050_spk09.wav,output/probe_00050_spk09.wav,번호는 일공삼일입니다.,1031,,female,spk09,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00054_spk13.wav,output/probe_00054_spk13.wav,번호는 칠삼칠육입니다.,7376,,male,spk13,probe_cont_4,probe,-1,1.76,4,1,4,sentence,continuous
probe_00058_spk03.wav,output/probe_00058_spk03.wav,번호는 오일삼삼입니다.,5133,,female,spk03,probe_cont_4,probe,-1,2.24,4,1,4,sentence,continuous
probe_00062_spk07.wav,output/probe_00062_spk07.wav,번호는 일공팔공입니다.,1080,,female,spk07,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00066_spk11.wav,output/probe_00066_spk11.wav,번호는 육사칠사입니다.,6474,,female,spk11,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00070_spk01.wav,output/probe_00070_spk01.wav,번호는 공공구칠입니다.,0097,,female,spk01,probe_cont_4,probe,-1,2.08,4,1,4,sentence,continuous
probe_00074_spk05.wav,output/probe_00074_spk05.wav,번호는 일구삼구입니다.,1939,,female,spk05,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00078_spk09.wav,output/probe_00078_spk09.wav,번호는 삼사육이입니다.,3462,,female,spk09,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00082_spk13.wav,output/probe_00082_spk13.wav,번호는 팔사이오입니다.,8425,,male,spk13,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00086_spk03.wav,output/probe_00086_spk03.wav,번호는 사일이사입니다.,4124,,female,spk03,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00090_spk07.wav,output/probe_00090_spk07.wav,번호는 칠사공일입니다.,7401,,female,spk07,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00094_spk11.wav,output/probe_00094_spk11.wav,번호는 공일일이입니다.,0112,,female,spk11,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00098_spk01.wav,output/probe_00098_spk01.wav,번호는 오삼삼일입니다.,5331,,female,spk01,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00102_spk05.wav,output/probe_00102_spk05.wav,번호는 일육공칠삼삼입니다.,160733,,female,spk05,probe_cont_6,probe,-1,2.8,6,1,6,sentence,continuous
probe_00106_spk09.wav,output/probe_00106_spk09.wav,번호는 일사이구사공입니다.,142940,,female,spk09,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00110_spk13.wav,output/probe_00110_spk13.wav,번호는 삼오육일오구입니다.,356159,,male,spk13,probe_cont_6,probe,-1,2.0,6,1,6,sentence,continuous
probe_00114_spk03.wav,output/probe_00114_spk03.wav,번호는 육팔공사사삼입니다.,680443,,female,spk03,probe_cont_6,probe,-1,2.64,6,1,6,sentence,continuous
probe_00118_spk07.wav,output/probe_00118_spk07.wav,번호는 사삼삼이공공입니다.,433200,,female,spk07,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00122_spk11.wav,output/probe_00122_spk11.wav,번호는 팔칠공팔삼일입니다.,870831,,female,spk11,probe_cont_6,probe,-1,2.88,6,1,6,sentence,continuous
probe_00126_spk01.wav,output/probe_00126_spk01.wav,번호는 사팔칠삼사칠입니다.,487347,,female,spk01,probe_cont_6,probe,-1,2.64,6,1,6,sentence,continuous
probe_00130_spk05.wav,output/probe_00130_spk05.wav,번호는 팔칠육공삼육입니다.,876036,,female,spk05,probe_cont_6,probe,-1,2.48,6,1,6,sentence,continuous
probe_00134_spk09.wav,output/probe_00134_spk09.wav,번호는 육칠공육오육입니다.,670656,,female,spk09,probe_cont_6,probe,-1,2.32,6,1,6,sentence,continuous
probe_00138_spk13.wav,output/probe_00138_spk13.wav,번호는 오삼칠오오육입니다.,537556,,male,spk13,probe_cont_6,probe,-1,1.92,6,1,6,sentence,continuous
probe_00142_spk03.wav,output/probe_00142_spk03.wav,번호는 삼이칠일구삼입니다.,327193,,female,spk03,probe_cont_6,probe,-1,2.8,6,1,6,sentence,continuous
probe_00146_spk07.wav,output/probe_00146_spk07.wav,번호는 구삼일사구일입니다.,931491,,female,spk07,probe_cont_6,probe,-1,2.88,6,1,6,sentence,continuous
probe_00150_spk11.wav,output/probe_00150_spk11.wav,번호는 이팔사구팔칠입니다.,284987,,female,spk11,probe_cont_6,probe,-1,3.04,6,1,6,sentence,continuous
probe_00154_spk01.wav,output/probe_00154_spk01.wav,번호는 이칠삼오사오입니다.,273545,,female,spk01,probe_cont_6,probe,-1,2.64,6,1,6,sentence,continuous
probe_00158_spk05.wav,output/probe_00158_spk05.wav,번호는 사삼육삼사구입니다.,436349,,female,spk05,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00162_spk09.wav,output/probe_00162_spk09.wav,번호는 팔이삼삼칠사입니다.,823374,,female,spk09,probe_cont_6,probe,-1,2.32,6,1,6,sentence,continuous
probe_00166_spk13.wav,output/probe_00166_spk13.wav,번호는 사이칠일공구입니다.,427109,,male,spk13,probe_cont_6,probe,-1,2.32,6,1,6,sentence,continuous
probe_00170_spk03.wav,output/probe_00170_spk03.wav,번호는 구사일삼일팔입니다.,941318,,female,spk03,probe_cont_6,probe,-1,2.32,6,1,6,sentence,continuous
probe_00174_spk07.wav,output/probe_00174_spk07.wav,번호는 삼삼사일이삼입니다.,334123,,female,spk07,probe_cont_6,probe,-1,2.88,6,1,6,sentence,continuous
probe_00178_spk11.wav,output/probe_00178_spk11.wav,번호는 구삼육일팔삼입니다.,936183,,female,spk11,probe_cont_6,probe,-1,2.96,6,1,6,sentence,continuous
probe_00182_spk01.wav,output/probe_00182_spk01.wav,번호는 칠칠일구공육입니다.,771906,,female,spk01,probe_cont_6,probe,-1,2.72,6,1,6,sentence,continuous
probe_00186_spk05.wav,output/probe_00186_spk05.wav,번호는 구육칠일칠오입니다.,967175,,female,spk05,probe_cont_6,probe,-1,2.48,6,1,6,sentence,continuous
probe_00190_spk09.wav,output/probe_00190_spk09.wav,번호는 육팔공팔칠육입니다.,680876,,female,spk09,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00194_spk13.wav,output/probe_00194_spk13.wav,번호는 삼이사팔공팔입니다.,324808,,male,spk13,probe_cont_6,probe,-1,2.08,6,1,6,sentence,continuous
probe_00198_spk03.wav,output/probe_00198_spk03.wav,번호는 육삼구팔이일입니다.,639821,,female,spk03,probe_cont_6,probe,-1,2.24,6,1,6,sentence,continuous
probe_00202_spk07.wav,output/probe_00202_spk07.wav,번호는 삼삼구육삼육공오입니다.,33963605,,female,spk07,probe_cont_8,probe,-1,3.36,8,1,8,sentence,continuous
probe_00206_spk11.wav,output/probe_00206_spk11.wav,번호는 육일오팔육오칠팔입니다.,61586578,,female,spk11,probe_cont_8,probe,-1,3.04,8,1,8,sentence,continuous
probe_00210_spk01.wav,output/probe_00210_spk01.wav,번호는 육구이이이일구육입니다.,69222196,,female,spk01,probe_cont_8,probe,-1,2.96,8,1,8,sentence,continuous
probe_00214_spk05.wav,output/probe_00214_spk05.wav,번호는 삼육칠일삼육구오입니다.,36713695,,female,spk05,probe_cont_8,probe,-1,2.8,8,1,8,sentence,continuous
probe_00218_spk09.wav,output/probe_00218_spk09.wav,번호는 공구오이일사오육입니다.,09521456,,female,spk09,probe_cont_8,probe,-1,2.48,8,1,8,sentence,continuous
probe_00222_spk13.wav,output/probe_00222_spk13.wav,번호는 사팔일칠오사구육입니다.,48175496,,male,spk13,probe_cont_8,probe,-1,2.24,8,1,8,sentence,continuous
probe_00226_spk03.wav,output/probe_00226_spk03.wav,번호는 이육칠오팔육구이입니다.,26758692,,female,spk03,probe_cont_8,probe,-1,3.52,8,1,8,sentence,continuous
probe_00230_spk07.wav,output/probe_00230_spk07.wav,번호는 삼구공공오삼이구입니다.,39005329,,female,spk07,probe_cont_8,probe,-1,2.88,8,1,8,sentence,continuous
probe_00234_spk11.wav,output/probe_00234_spk11.wav,번호는 오공이사공이육팔입니다.,50240268,,female,spk11,probe_cont_8,probe,-1,3.68,8,1,8,sentence,continuous
probe_00238_spk01.wav,output/probe_00238_spk01.wav,번호는 일일오구이일이사입니다.,11592124,,female,spk01,probe_cont_8,probe,-1,2.72,8,1,8,sentence,continuous
probe_00242_spk05.wav,output/probe_00242_spk05.wav,번호는 일오육오사오이칠입니다.,15654527,,female,spk05,probe_cont_8,probe,-1,2.16,8,1,8,sentence,continuous
probe_00246_spk09.wav,output/probe_00246_spk09.wav,번호는 구팔삼이칠삼일오입니다.,98327315,,female,spk09,probe_cont_8,probe,-1,2.32,8,1,8,sentence,continuous
probe_00250_spk13.wav,output/probe_00250_spk13.wav,번호는 육일이공일팔삼육입니다.,61201836,,male,spk13,probe_cont_8,probe,-1,2.8,8,1,8,sentence,continuous
probe_00254_spk03.wav,output/probe_00254_spk03.wav,번호는 삼팔일오육일사구입니다.,38156149,,female,spk03,probe_cont_8,probe,-1,3.2,8,1,8,sentence,continuous
probe_00258_spk07.wav,output/probe_00258_spk07.wav,번호는 삼팔팔오일육공육입니다.,38851606,,female,spk07,probe_cont_8,probe,-1,3.12,8,1,8,sentence,continuous
probe_00262_spk11.wav,output/probe_00262_spk11.wav,번호는 육팔일육사오삼오입니다.,68164535,,female,spk11,probe_cont_8,probe,-1,3.36,8,1,8,sentence,continuous
probe_00266_spk01.wav,output/probe_00266_spk01.wav,번호는 칠구구오오이칠일입니다.,79955271,,female,spk01,probe_cont_8,probe,-1,2.88,8,1,8,sentence,continuous
probe_00270_spk05.wav,output/probe_00270_spk05.wav,번호는 팔공칠구삼오구칠입니다.,80793597,,female,spk05,probe_cont_8,probe,-1,2.96,8,1,8,sentence,continuous
probe_00274_spk09.wav,output/probe_00274_spk09.wav,번호는 공오일오일팔육사입니다.,05151864,,female,spk09,probe_cont_8,probe,-1,3.28,8,1,8,sentence,continuous
probe_00278_spk13.wav,output/probe_00278_spk13.wav,번호는 오사이삼오칠삼삼입니다.,54235733,,male,spk13,probe_cont_8,probe,-1,2.56,8,1,8,sentence,continuous
probe_00282_spk03.wav,output/probe_00282_spk03.wav,번호는 칠구사칠삼팔삼사입니다.,79473834,,female,spk03,probe_cont_8,probe,-1,3.52,8,1,8,sentence,continuous
probe_00286_spk07.wav,output/probe_00286_spk07.wav,번호는 일이사칠팔이육일입니다.,12478261,,female,spk07,probe_cont_8,probe,-1,3.04,8,1,8,sentence,continuous
probe_00290_spk11.wav,output/probe_00290_spk11.wav,번호는 칠칠구공일공사삼입니다.,77901043,,female,spk11,probe_cont_8,probe,-1,2.56,8,1,8,sentence,continuous
probe_00294_spk01.wav,output/probe_00294_spk01.wav,번호는 이사육공구오삼구입니다.,24609539,,female,spk01,probe_cont_8,probe,-1,3.28,8,1,8,sentence,continuous
probe_00298_spk05.wav,output/probe_00298_spk05.wav,번호는 구오이공오팔오이입니다.,95205852,,female,spk05,probe_cont_8,probe,-1,2.56,8,1,8,sentence,continuous
probe_00302_spk09.wav,output/probe_00302_spk09.wav,번호는 육육칠육오이칠칠오팔입니다.,6676527758,,female,spk09,probe_cont_10,probe,-1,3.28,10,1,10,sentence,continuous
probe_00306_spk13.wav,output/probe_00306_spk13.wav,번호는 오팔이공이구칠공이일입니다.,5820297021,,male,spk13,probe_cont_10,probe,-1,2.88,10,1,10,sentence,continuous
probe_00310_spk03.wav,output/probe_00310_spk03.wav,번호는 사칠삼구사칠삼일이일입니다.,4739473121,,female,spk03,probe_cont_10,probe,-1,3.2,10,1,10,sentence,continuous
probe_00314_spk07.wav,output/probe_00314_spk07.wav,번호는 일일사육칠팔육육구일입니다.,1146786691,,female,spk07,probe_cont_10,probe,-1,3.36,10,1,10,sentence,continuous
probe_00318_spk11.wav,output/probe_00318_spk11.wav,번호는 사이사구팔일팔이구구입니다.,4249818299,,female,spk11,probe_cont_10,probe,-1,4.24,10,1,10,sentence,continuous
probe_00322_spk01.wav,output/probe_00322_spk01.wav,번호는 육칠칠삼오구이오오오입니다.,6773592555,,female,spk01,probe_cont_10,probe,-1,3.6,10,1,10,sentence,continuous
probe_00326_spk05.wav,output/probe_00326_spk05.wav,번호는 칠사칠공일육팔칠삼삼입니다.,7470168733,,female,spk05,probe_cont_10,probe,-1,3.68,10,1,10,sentence,continuous
probe_00330_spk09.wav,output/probe_00330_spk09.wav,번호는 칠팔사구구일이일육오입니다.,7849912165,,female,spk09,probe_cont_10,probe,-1,3.12,10,1,10,sentence,continuous
probe_00334_spk13.wav,output/probe_00334_spk13.wav,번호는 팔팔팔칠구사칠공오오입니다.,8887947055,,male,spk13,probe_cont_10,probe,-1,3.52,10,1,10,sentence,continuous
probe_00338_spk03.wav,output/probe_00338_spk03.wav,번호는 삼육팔구칠공이팔삼팔입니다.,3689702838,,female,spk03,probe_cont_10,probe,-1,3.6,10,1,10,sentence,continuous
